
============================================================
[2026-06-11 08:58:15] Chat Server Started
============================================================

[2026-06-12 17:39:19] CONNECT | Player connected | ID: 804b8a3a-5656-4e26-a8a3-46f59b5629f6 | Username: Player_804b8a3a | Total online: 1
[2026-06-12 17:40:04] DISCONNECT | Player disconnected | ID: 804b8a3a-5656-4e26-a8a3-46f59b5629f6 | Username: miop | Total online: 0
[2026-06-12 17:40:34] CONNECT | Player connected | ID: 3dfd0982-c4d0-45f9-b1f5-5eb41d112e31 | Username: Player_3dfd0982 | Total online: 1
[2026-06-12 17:40:54] MESSAGE | miop | 111
[2026-06-12 17:41:14] DISCONNECT | Player disconnected | ID: 3dfd0982-c4d0-45f9-b1f5-5eb41d112e31 | Username: miop | Total online: 0
[2026-06-12 17:41:32] CONNECT | Player connected | ID: 153546ae-b53c-4dea-b618-96ee9f7850b3 | Username: Player_153546ae | Total online: 1
[2026-06-12 17:43:04] CONNECT | Player connected | ID: dc3ae927-de3c-4588-8efd-50c09298480d | Username: Player_dc3ae927 | Total online: 2
[2026-06-12 17:43:11] MESSAGE | DESKTOP | anyone there ??
[2026-06-12 17:43:16] MESSAGE | DESKTOP | Come to EU server
[2026-06-12 17:43:36] DISCONNECT | Player disconnected | ID: 153546ae-b53c-4dea-b618-96ee9f7850b3 | Username: miop | Total online: 1
[2026-06-12 17:43:39] CONNECT | Player connected | ID: 69964094-cac4-4b38-a908-c046e0a09d6d | Username: Player_69964094 | Total online: 2
[2026-06-12 17:44:04] DISCONNECT | Player disconnected | ID: dc3ae927-de3c-4588-8efd-50c09298480d | Username: AspionX | Total online: 1
[2026-06-12 17:44:09] MESSAGE | miop | OK.
[2026-06-12 17:44:39] DISCONNECT | Player disconnected | ID: 69964094-cac4-4b38-a908-c046e0a09d6d | Username: miop | Total online: 0
[2026-06-12 17:52:17] CONNECT | Player connected | ID: eb642ec7-71ac-41ff-91a5-c55062a0554a | Username: Player_eb642ec7 | Total online: 1
[2026-06-12 17:53:00] MESSAGE | miop | bro byebye
[2026-06-12 18:15:56] CONNECT | Player connected | ID: 15f3a677-1443-4226-9651-4db950784f2c | Username: Player_15f3a677 | Total online: 2
[2026-06-12 18:16:08] DISCONNECT | Player disconnected | ID: 15f3a677-1443-4226-9651-4db950784f2c | Username: DESKTOP | Total online: 1
[2026-06-12 18:16:16] CONNECT | Player connected | ID: 81ff9626-a823-4cc9-8c0e-55a3e5bf2cbb | Username: Player_81ff9626 | Total online: 2
[2026-06-12 18:16:45] DISCONNECT | Player disconnected | ID: 81ff9626-a823-4cc9-8c0e-55a3e5bf2cbb | Username: DESKTOP | Total online: 1
[2026-06-12 18:24:26] CONNECT | Player connected | ID: b04acf77-b9d5-49dc-9c1e-b724914d03e1 | Username: Player_b04acf77 | Total online: 2
[2026-06-12 18:25:05] DISCONNECT | Player disconnected | ID: b04acf77-b9d5-49dc-9c1e-b724914d03e1 | Username: DESKTOP | Total online: 1
[2026-06-12 18:31:34] CONNECT | Player connected | ID: 08e1c5c9-f5ca-47fd-8fa4-18790a8d0d5c | Username: Player_08e1c5c9 | Total online: 2
[2026-06-12 18:32:04] DISCONNECT | Player disconnected | ID: 08e1c5c9-f5ca-47fd-8fa4-18790a8d0d5c | Username: DESKTOP | Total online: 1
[2026-06-12 18:32:30] DISCONNECT | Player disconnected | ID: eb642ec7-71ac-41ff-91a5-c55062a0554a | Username: miop | Total online: 0
[2026-06-12 18:37:59] CONNECT | Player connected | ID: c8c5d4c5-b920-4106-88af-985b5200cee8 | Username: Player_c8c5d4c5 | Total online: 1
[2026-06-12 18:38:45] DISCONNECT | Player disconnected | ID: c8c5d4c5-b920-4106-88af-985b5200cee8 | Username: miop | Total online: 0
[2026-06-12 18:39:48] CONNECT | Player connected | ID: bb7de094-6ee0-43c2-9602-f617bc23a11b | Username: Player_bb7de094 | Total online: 1
[2026-06-12 18:40:01] CONNECT | Player connected | ID: 1cb35fdf-12c7-498e-a25a-a4fe1a8a7cf4 | Username: Player_1cb35fdf | Total online: 2
[2026-06-12 18:40:02] DISCONNECT | Player disconnected | ID: 1cb35fdf-12c7-498e-a25a-a4fe1a8a7cf4 | Username: Player | Total online: 1
[2026-06-12 18:40:58] DISCONNECT | Player disconnected | ID: bb7de094-6ee0-43c2-9602-f617bc23a11b | Username: Linux | Total online: 0
[2026-06-12 18:58:20] CONNECT | Player connected | ID: a3298985-b1a7-4e27-9277-a29d3b58491d | Username: Player_a3298985 | Total online: 1
[2026-06-12 18:59:15] MESSAGE | H4TIUX | hi
[2026-06-12 18:59:21] MESSAGE | H4TIUX | Join EU guys
[2026-06-12 18:59:49] DISCONNECT | Player disconnected | ID: a3298985-b1a7-4e27-9277-a29d3b58491d | Username: H4TIUX | Total online: 0
[2026-06-12 19:00:46] CONNECT | Player connected | ID: ccb35aec-cf5d-4082-b864-69f4ba25a201 | Username: Player_ccb35aec | Total online: 1
[2026-06-12 19:02:01] DISCONNECT | Player disconnected | ID: ccb35aec-cf5d-4082-b864-69f4ba25a201 | Username: SmolDoggo | Total online: 0
[2026-06-12 19:03:06] CONNECT | Player connected | ID: b0091957-1818-4a85-bc18-82f3112f121b | Username: Player_b0091957 | Total online: 1
[2026-06-12 19:03:33] DISCONNECT | Player disconnected | ID: b0091957-1818-4a85-bc18-82f3112f121b | Username: SmolDoggo | Total online: 0
[2026-06-12 19:04:42] CONNECT | Player connected | ID: 27d74075-954d-4449-8fec-fd7eeb7434a3 | Username: Player_27d74075 | Total online: 1
[2026-06-12 19:05:32] DISCONNECT | Player disconnected | ID: 27d74075-954d-4449-8fec-fd7eeb7434a3 | Username: H4TIUX | Total online: 0
[2026-06-12 19:07:41] CONNECT | Player connected | ID: 216b9065-d7a9-4962-9d80-539b989f294b | Username: Player_216b9065 | Total online: 1
[2026-06-12 19:07:48] DISCONNECT | Player disconnected | ID: 216b9065-d7a9-4962-9d80-539b989f294b | Username: H4TIUX | Total online: 0
[2026-06-12 19:07:54] CONNECT | Player connected | ID: 03e31c28-4a0b-45c5-ab6f-d212d70fed5d | Username: Player_03e31c28 | Total online: 1
[2026-06-12 19:08:32] DISCONNECT | Player disconnected | ID: 03e31c28-4a0b-45c5-ab6f-d212d70fed5d | Username: H4TIUX | Total online: 0
[2026-06-12 19:10:05] CONNECT | Player connected | ID: 4f1dc756-7f4d-4568-bdce-9a4ba6656c0e | Username: Player_4f1dc756 | Total online: 1
[2026-06-12 19:10:36] DISCONNECT | Player disconnected | ID: 4f1dc756-7f4d-4568-bdce-9a4ba6656c0e | Username: H4TIUX | Total online: 0
[2026-06-12 19:15:55] CONNECT | Player connected | ID: 775d8a62-c88d-474e-ad5f-c46bc2a7bdaa | Username: Player_775d8a62 | Total online: 1
[2026-06-12 19:16:25] MESSAGE | SmolDoggo | i rejoin eu
[2026-06-12 19:17:04] CONNECT | Player connected | ID: bc5c87d1-9181-494d-a908-3c20ab678bfe | Username: Player_bc5c87d1 | Total online: 2
[2026-06-12 19:17:14] MESSAGE | H4TIUX | ok
[2026-06-12 19:17:18] MESSAGE | H4TIUX | Me too
[2026-06-12 19:17:32] DISCONNECT | Player disconnected | ID: 775d8a62-c88d-474e-ad5f-c46bc2a7bdaa | Username: SmolDoggo | Total online: 1
[2026-06-12 19:17:41] DISCONNECT | Player disconnected | ID: bc5c87d1-9181-494d-a908-3c20ab678bfe | Username: H4TIUX | Total online: 0
[2026-06-12 19:26:03] CONNECT | Player connected | ID: a3dfc8ca-1c66-4f37-aa39-7de8ab1f6fd7 | Username: Player_a3dfc8ca | Total online: 1
[2026-06-12 19:26:58] DISCONNECT | Player disconnected | ID: a3dfc8ca-1c66-4f37-aa39-7de8ab1f6fd7 | Username: SmolDoggo | Total online: 0
[2026-06-12 19:27:20] CONNECT | Player connected | ID: aeb0ec0f-fddb-4861-b36c-ee96d9ddf770 | Username: Player_aeb0ec0f | Total online: 1
[2026-06-12 19:28:01] DISCONNECT | Player disconnected | ID: aeb0ec0f-fddb-4861-b36c-ee96d9ddf770 | Username: Player | Total online: 0
[2026-06-12 20:15:23] CONNECT | Player connected | ID: 4dcb5814-09fc-4b2d-a2cc-c743b21fa455 | Username: Player_4dcb5814 | Total online: 1
[2026-06-12 20:15:42] MESSAGE | DESKTOP | 11
[2026-06-12 20:16:33] DISCONNECT | Player disconnected | ID: 4dcb5814-09fc-4b2d-a2cc-c743b21fa455 | Username: DESKTOP | Total online: 0
[2026-06-12 20:17:24] CONNECT | Player connected | ID: 5b668ccb-975b-4494-9c7a-08f172a8be78 | Username: Player_5b668ccb | Total online: 1
[2026-06-12 20:18:03] DISCONNECT | Player disconnected | ID: 5b668ccb-975b-4494-9c7a-08f172a8be78 | Username: DESKTOP | Total online: 0
[2026-06-12 20:19:06] CONNECT | Player connected | ID: f34cf783-b74f-4f34-98e9-0203abf93f3d | Username: Player_f34cf783 | Total online: 1
[2026-06-12 20:21:04] DISCONNECT | Player disconnected | ID: f34cf783-b74f-4f34-98e9-0203abf93f3d | Username: DESKTOP | Total online: 0
[2026-06-12 20:22:46] CONNECT | Player connected | ID: e3a3396e-ac78-4894-ba0d-a1aad4c8d6d9 | Username: Player_e3a3396e | Total online: 1
[2026-06-12 20:23:32] DISCONNECT | Player disconnected | ID: e3a3396e-ac78-4894-ba0d-a1aad4c8d6d9 | Username: DESKTOP | Total online: 0
[2026-06-12 20:24:54] CONNECT | Player connected | ID: 82186836-0281-4437-9176-407fa79f350d | Username: Player_82186836 | Total online: 1
[2026-06-12 20:25:33] DISCONNECT | Player disconnected | ID: 82186836-0281-4437-9176-407fa79f350d | Username: M | Total online: 0
[2026-06-12 20:27:58] CONNECT | Player connected | ID: 58a598d3-3a83-4e35-85b5-3aeb3f0aef02 | Username: Player_58a598d3 | Total online: 1
[2026-06-12 20:28:36] CONNECT | Player connected | ID: 98bba387-c6ab-48bd-90c0-9355e47165af | Username: Player_98bba387 | Total online: 2
[2026-06-12 20:28:37] DISCONNECT | Player disconnected | ID: 58a598d3-3a83-4e35-85b5-3aeb3f0aef02 | Username: DESKTOP | Total online: 1
[2026-06-12 20:29:39] DISCONNECT | Player disconnected | ID: 98bba387-c6ab-48bd-90c0-9355e47165af | Username: Zardari | Total online: 0
[2026-06-12 20:33:31] CONNECT | Player connected | ID: afb16a76-9ba4-4f1a-999b-ee4de4fd1249 | Username: Player_afb16a76 | Total online: 1
[2026-06-12 20:34:11] DISCONNECT | Player disconnected | ID: afb16a76-9ba4-4f1a-999b-ee4de4fd1249 | Username: DESKTOP | Total online: 0
[2026-06-12 20:34:58] CONNECT | Player connected | ID: b8a135be-003b-4fff-8b65-9327fde882f0 | Username: Player_b8a135be | Total online: 1
[2026-06-12 20:35:25] CONNECT | Player connected | ID: f260cad4-988d-4605-ab08-5f8ea9a1d465 | Username: Player_f260cad4 | Total online: 2
[2026-06-12 20:35:44] DISCONNECT | Player disconnected | ID: b8a135be-003b-4fff-8b65-9327fde882f0 | Username: DESKTOP | Total online: 1
[2026-06-12 20:35:59] CONNECT | Player connected | ID: a035380c-f7ad-4288-a7b0-fcb1dcf60977 | Username: Player_a035380c | Total online: 2
[2026-06-12 20:36:05] DISCONNECT | Player disconnected | ID: a035380c-f7ad-4288-a7b0-fcb1dcf60977 | Username: DESKTOP | Total online: 1
[2026-06-12 20:38:15] CONNECT | Player connected | ID: 779ceda3-8aad-48bc-bccd-5febd8509bce | Username: Player_779ceda3 | Total online: 2
[2026-06-12 20:38:58] DISCONNECT | Player disconnected | ID: 779ceda3-8aad-48bc-bccd-5febd8509bce | Username: H4TIUX | Total online: 1
[2026-06-12 20:40:56] MESSAGE | Ashim | penis
[2026-06-12 20:41:48] CONNECT | Player connected | ID: a58d6a04-6520-49df-b4fc-32889227a102 | Username: Player_a58d6a04 | Total online: 2
[2026-06-12 20:42:02] MESSAGE | Linux | Hi
[2026-06-12 20:42:04] DISCONNECT | Player disconnected | ID: f260cad4-988d-4605-ab08-5f8ea9a1d465 | Username: Ashim | Total online: 1
[2026-06-12 20:43:03] DISCONNECT | Player disconnected | ID: a58d6a04-6520-49df-b4fc-32889227a102 | Username: Land | Total online: 0
[2026-06-12 20:43:38] CONNECT | Player connected | ID: 08cce4dd-090b-411b-abea-66633846af1a | Username: Player_08cce4dd | Total online: 1
[2026-06-12 20:45:48] CONNECT | Player connected | ID: fd773dce-78e4-4f45-b58a-557c53a6d858 | Username: Player_fd773dce | Total online: 2
[2026-06-12 20:46:35] DISCONNECT | Player disconnected | ID: fd773dce-78e4-4f45-b58a-557c53a6d858 | Username: Zardari | Total online: 1
[2026-06-12 20:46:57] CONNECT | Player connected | ID: a6e8b254-176a-4bb5-b03c-fae1f0fea79a | Username: Player_a6e8b254 | Total online: 2
[2026-06-12 20:47:07] MESSAGE | Land | NICE GAME
[2026-06-12 20:47:32] MESSAGE | Land | JOIN AGAIN GUYS
[2026-06-12 20:47:36] MESSAGE | Land | EU
[2026-06-12 20:47:56] DISCONNECT | Player disconnected | ID: a6e8b254-176a-4bb5-b03c-fae1f0fea79a | Username: Land | Total online: 1
[2026-06-12 20:49:03] CONNECT | Player connected | ID: ae3adff1-223a-4a01-b79e-e2f6d1fd4eca | Username: Player_ae3adff1 | Total online: 2
[2026-06-12 20:49:56] CONNECT | Player connected | ID: 1809e51a-1ec7-4c19-bd9b-ccd9ebed6b42 | Username: Player_1809e51a | Total online: 3
[2026-06-12 20:50:04] DISCONNECT | Player disconnected | ID: 1809e51a-1ec7-4c19-bd9b-ccd9ebed6b42 | Username: H4TIUX | Total online: 2
[2026-06-12 20:50:09] CONNECT | Player connected | ID: 3be041ab-8f4a-432a-b26d-51f9aad360a4 | Username: Player_3be041ab | Total online: 3
[2026-06-12 20:50:19] DISCONNECT | Player disconnected | ID: ae3adff1-223a-4a01-b79e-e2f6d1fd4eca | Username: Zardari | Total online: 2
[2026-06-12 20:50:35] DISCONNECT | Player disconnected | ID: 3be041ab-8f4a-432a-b26d-51f9aad360a4 | Username: H4TIUX | Total online: 1
[2026-06-12 20:58:26] CONNECT | Player connected | ID: e1965328-3a23-4fb3-add6-1df98c64a200 | Username: Player_e1965328 | Total online: 2
[2026-06-12 20:58:46] CONNECT | Player connected | ID: b3b54b4b-45fb-425d-9c8c-b58e0a055895 | Username: Player_b3b54b4b | Total online: 3
[2026-06-12 20:59:55] DISCONNECT | Player disconnected | ID: e1965328-3a23-4fb3-add6-1df98c64a200 | Username: DESKTOP | Total online: 2
[2026-06-12 21:01:38] CONNECT | Player connected | ID: c0f9b921-457b-4193-9de4-3adfd0969fb3 | Username: Player_c0f9b921 | Total online: 3
[2026-06-12 21:01:42] CONNECT | Player connected | ID: fb5d9c5f-9f93-431b-bb53-479c1bae102d | Username: Player_fb5d9c5f | Total online: 4
[2026-06-12 21:01:48] DISCONNECT | Player disconnected | ID: c0f9b921-457b-4193-9de4-3adfd0969fb3 | Username: Zardari | Total online: 3
[2026-06-12 21:02:29] CONNECT | Player connected | ID: 1a13a23a-2765-459a-b564-e802d3f67cf6 | Username: Player_1a13a23a | Total online: 4
[2026-06-12 21:03:05] DISCONNECT | Player disconnected | ID: fb5d9c5f-9f93-431b-bb53-479c1bae102d | Username: H4TIUX | Total online: 3
[2026-06-12 21:03:06] DISCONNECT | Player disconnected | ID: 1a13a23a-2765-459a-b564-e802d3f67cf6 | Username: Zardari | Total online: 2
[2026-06-12 21:03:10] CONNECT | Player connected | ID: d55bd314-655c-44a5-9996-a3afac66964e | Username: Player_d55bd314 | Total online: 3
[2026-06-12 21:03:15] DISCONNECT | Player disconnected | ID: b3b54b4b-45fb-425d-9c8c-b58e0a055895 | Username: Land | Total online: 2
[2026-06-12 21:03:36] DISCONNECT | Player disconnected | ID: d55bd314-655c-44a5-9996-a3afac66964e | Username: Zardari | Total online: 1
[2026-06-12 21:07:10] DISCONNECT | Player disconnected | ID: 08cce4dd-090b-411b-abea-66633846af1a | Username: Ashim | Total online: 0
[2026-06-12 21:11:17] CONNECT | Player connected | ID: 8be3a7fd-22a4-4fa0-9aec-11bd19fccb4a | Username: Player_8be3a7fd | Total online: 1
[2026-06-12 21:13:15] DISCONNECT | Player disconnected | ID: 8be3a7fd-22a4-4fa0-9aec-11bd19fccb4a | Username: Land | Total online: 0
[2026-06-12 21:20:54] CONNECT | Player connected | ID: 9d54518f-a132-4027-aae6-80bc899b3d96 | Username: Player_9d54518f | Total online: 1
[2026-06-12 21:21:01] MESSAGE | Ashim | .k
[2026-06-12 21:21:07] CONNECT | Player connected | ID: 9f452a24-fd04-43fb-86a2-e344c4845e7a | Username: Player_9f452a24 | Total online: 2
[2026-06-12 21:21:13] DISCONNECT | Player disconnected | ID: 9f452a24-fd04-43fb-86a2-e344c4845e7a | Username: Zardari | Total online: 1
[2026-06-12 21:21:14] CONNECT | Player connected | ID: 21ba68c7-ec98-4de2-95ee-ed5c72e0df39 | Username: Player_21ba68c7 | Total online: 2
[2026-06-12 21:21:54] CONNECT | Player connected | ID: 50afe33c-1e67-4721-98d7-765174c44c19 | Username: Player_50afe33c | Total online: 3
[2026-06-12 21:22:04] DISCONNECT | Player disconnected | ID: 21ba68c7-ec98-4de2-95ee-ed5c72e0df39 | Username: Zardari | Total online: 2
[2026-06-12 21:22:05] DISCONNECT | Player disconnected | ID: 9d54518f-a132-4027-aae6-80bc899b3d96 | Username: Ashim | Total online: 1
[2026-06-12 21:23:20] DISCONNECT | Player disconnected | ID: 50afe33c-1e67-4721-98d7-765174c44c19 | Username: DESKTOP | Total online: 0
[2026-06-12 21:24:00] CONNECT | Player connected | ID: 7ac1124c-ee71-452d-ba5b-86ebe1d7d31e | Username: Player_7ac1124c | Total online: 1
[2026-06-12 21:24:51] DISCONNECT | Player disconnected | ID: 7ac1124c-ee71-452d-ba5b-86ebe1d7d31e | Username: Land | Total online: 0
[2026-06-12 21:25:55] CONNECT | Player connected | ID: 04bcabae-b0f4-41a3-9377-e05b4524f7de | Username: Player_04bcabae | Total online: 1
[2026-06-12 21:27:20] DISCONNECT | Player disconnected | ID: 04bcabae-b0f4-41a3-9377-e05b4524f7de | Username: himanshu | Total online: 0
[2026-06-12 21:28:59] CONNECT | Player connected | ID: 6154407b-6819-4383-aeb5-d07bb1e72cd9 | Username: Player_6154407b | Total online: 1
[2026-06-12 21:32:51] DISCONNECT | Player disconnected | ID: 6154407b-6819-4383-aeb5-d07bb1e72cd9 | Username: Land | Total online: 0
[2026-06-12 21:32:52] CONNECT | Player connected | ID: 34e01543-ea4a-4f4a-aa7c-a79a7e313094 | Username: Player_34e01543 | Total online: 1
[2026-06-12 21:37:11] CONNECT | Player connected | ID: d408af4c-8b38-426c-96ec-3b23cbcbb321 | Username: Player_d408af4c | Total online: 2
[2026-06-12 21:38:43] DISCONNECT | Player disconnected | ID: d408af4c-8b38-426c-96ec-3b23cbcbb321 | Username: AspionX | Total online: 1
[2026-06-12 21:40:27] CONNECT | Player connected | ID: 4d41944c-ec63-4ac4-bfaf-261a1afca309 | Username: Player_4d41944c | Total online: 2
[2026-06-12 21:40:32] DISCONNECT | Player disconnected | ID: 4d41944c-ec63-4ac4-bfaf-261a1afca309 | Username: Ashim | Total online: 1
[2026-06-12 21:40:47] CONNECT | Player connected | ID: 25a97b92-8df0-46d4-86e0-1edb678a87f6 | Username: Player_25a97b92 | Total online: 2
[2026-06-12 21:41:17] CONNECT | Player connected | ID: 5d63ede2-be8d-4dfd-8533-639578c9e7d9 | Username: Player_5d63ede2 | Total online: 3
[2026-06-12 21:41:49] DISCONNECT | Player disconnected | ID: 25a97b92-8df0-46d4-86e0-1edb678a87f6 | Username: AspionX | Total online: 2
[2026-06-12 21:41:59] DISCONNECT | Player disconnected | ID: 5d63ede2-be8d-4dfd-8533-639578c9e7d9 | Username: Zardari | Total online: 1
[2026-06-12 21:41:59] CONNECT | Player connected | ID: 5026469a-9d29-42eb-8bc0-f730532ba058 | Username: Player_5026469a | Total online: 2
[2026-06-12 21:43:30] DISCONNECT | Player disconnected | ID: 5026469a-9d29-42eb-8bc0-f730532ba058 | Username: Player | Total online: 1
[2026-06-12 21:44:31] CONNECT | Player connected | ID: f83fd0fc-b414-45f7-9dba-31d154a085f7 | Username: Player_f83fd0fc | Total online: 2
[2026-06-12 21:44:58] DISCONNECT | Player disconnected | ID: f83fd0fc-b414-45f7-9dba-31d154a085f7 | Username: himanshu | Total online: 1
[2026-06-12 21:46:41] CONNECT | Player connected | ID: 5e29a83d-7b93-45bc-9ef4-df86fc5521cd | Username: Player_5e29a83d | Total online: 2
[2026-06-12 21:47:28] DISCONNECT | Player disconnected | ID: 5e29a83d-7b93-45bc-9ef4-df86fc5521cd | Username: himanshu | Total online: 1
[2026-06-12 21:56:48] CONNECT | Player connected | ID: 8148157c-525f-4f72-aa75-4826ae597fb0 | Username: Player_8148157c | Total online: 2
[2026-06-12 21:58:04] CONNECT | Player connected | ID: 87f86e50-8177-48df-8dc9-e81f546ea838 | Username: Player_87f86e50 | Total online: 3
[2026-06-12 21:59:11] DISCONNECT | Player disconnected | ID: 87f86e50-8177-48df-8dc9-e81f546ea838 | Username: AspionX | Total online: 2
[2026-06-12 21:59:30] DISCONNECT | Player disconnected | ID: 8148157c-525f-4f72-aa75-4826ae597fb0 | Username: Zardari | Total online: 1
[2026-06-12 22:03:39] CONNECT | Player connected | ID: 48d4941b-aac5-4b81-89ad-062a66f8892f | Username: Player_48d4941b | Total online: 2
[2026-06-12 22:03:46] DISCONNECT | Player disconnected | ID: 48d4941b-aac5-4b81-89ad-062a66f8892f | Username: H4TIUX | Total online: 1
[2026-06-12 22:03:49] CONNECT | Player connected | ID: a0b4e2ab-f9ec-407e-ab20-9575055f6dbc | Username: Player_a0b4e2ab | Total online: 2
[2026-06-12 22:04:12] DISCONNECT | Player disconnected | ID: a0b4e2ab-f9ec-407e-ab20-9575055f6dbc | Username: H4TIUX | Total online: 1
[2026-06-12 22:04:16] CONNECT | Player connected | ID: 48982380-2ab6-473f-9a41-f6336a0133d0 | Username: Player_48982380 | Total online: 2
[2026-06-12 22:04:50] DISCONNECT | Player disconnected | ID: 48982380-2ab6-473f-9a41-f6336a0133d0 | Username: H4TIUX | Total online: 1
[2026-06-12 22:14:40] CONNECT | Player connected | ID: 51779085-368a-4461-b0a5-28c43c966a1c | Username: Player_51779085 | Total online: 2
[2026-06-12 22:16:31] DISCONNECT | Player disconnected | ID: 51779085-368a-4461-b0a5-28c43c966a1c | Username: AspionX | Total online: 1
[2026-06-12 22:17:55] CONNECT | Player connected | ID: f461adfa-d6dc-4e9a-9b3d-9d648158aff2 | Username: Player_f461adfa | Total online: 2
[2026-06-12 22:18:24] DISCONNECT | Player disconnected | ID: f461adfa-d6dc-4e9a-9b3d-9d648158aff2 | Username: Zardari | Total online: 1
[2026-06-12 22:18:39] CONNECT | Player connected | ID: 44f72d98-1ef9-417c-9b1a-a8d6b41060ed | Username: Player_44f72d98 | Total online: 2
[2026-06-12 22:19:50] DISCONNECT | Player disconnected | ID: 44f72d98-1ef9-417c-9b1a-a8d6b41060ed | Username: H4TIUX | Total online: 1
[2026-06-12 22:28:02] CONNECT | Player connected | ID: fc1b46d1-2911-40a8-90c4-c11467db6ad5 | Username: Player_fc1b46d1 | Total online: 2
[2026-06-12 22:28:57] DISCONNECT | Player disconnected | ID: fc1b46d1-2911-40a8-90c4-c11467db6ad5 | Username: DESKTOP | Total online: 1
[2026-06-12 22:31:43] CONNECT | Player connected | ID: 65f3ba0a-bb47-4fec-8605-a8ad2257cbcd | Username: Player_65f3ba0a | Total online: 2
[2026-06-12 22:33:08] CONNECT | Player connected | ID: f1f7466d-df03-47d6-9f1d-89de444ba4b3 | Username: Player_f1f7466d | Total online: 3
[2026-06-12 22:33:23] CONNECT | Player connected | ID: 14022e7a-0f6f-4679-8371-8dac2f8e5c9f | Username: Player_14022e7a | Total online: 4
[2026-06-12 22:34:06] CONNECT | Player connected | ID: ccbad8f6-3c3f-42a2-8841-7e711f095d8d | Username: Player_ccbad8f6 | Total online: 5
[2026-06-12 22:34:12] DISCONNECT | Player disconnected | ID: 14022e7a-0f6f-4679-8371-8dac2f8e5c9f | Username: DESKTOP | Total online: 4
[2026-06-12 22:34:26] DISCONNECT | Player disconnected | ID: f1f7466d-df03-47d6-9f1d-89de444ba4b3 | Username: UserId | Total online: 3
[2026-06-12 22:34:26] DISCONNECT | Player disconnected | ID: ccbad8f6-3c3f-42a2-8841-7e711f095d8d | Username: UserId | Total online: 2
[2026-06-12 22:34:50] DISCONNECT | Player disconnected | ID: 34e01543-ea4a-4f4a-aa7c-a79a7e313094 | Username: Land | Total online: 1
[2026-06-12 22:37:28] CONNECT | Player connected | ID: 5f53d834-eb55-4e4f-a413-917fe2e99721 | Username: Player_5f53d834 | Total online: 2
[2026-06-12 22:41:58] DISCONNECT | Player disconnected | ID: 5f53d834-eb55-4e4f-a413-917fe2e99721 | Username: AspionX | Total online: 1
[2026-06-12 22:43:07] DISCONNECT | Player disconnected | ID: 65f3ba0a-bb47-4fec-8605-a8ad2257cbcd | Username: Zardari | Total online: 0
[2026-06-12 22:44:26] CONNECT | Player connected | ID: c777dbb9-e114-447c-bc7a-4ea0b459dfb6 | Username: Player_c777dbb9 | Total online: 1
[2026-06-12 22:45:07] DISCONNECT | Player disconnected | ID: c777dbb9-e114-447c-bc7a-4ea0b459dfb6 | Username: Zardari | Total online: 0
[2026-06-12 22:45:58] CONNECT | Player connected | ID: 481800c9-60b6-489e-9fc6-1e906d42df0d | Username: Player_481800c9 | Total online: 1
[2026-06-12 22:46:41] DISCONNECT | Player disconnected | ID: 481800c9-60b6-489e-9fc6-1e906d42df0d | Username: Zardari | Total online: 0
[2026-06-12 22:46:54] CONNECT | Player connected | ID: db94db9b-fd24-4f91-86ea-d52949295430 | Username: Player_db94db9b | Total online: 1
[2026-06-12 22:46:58] CONNECT | Player connected | ID: a6138cfe-926b-47d7-9948-33191c3f8702 | Username: Player_a6138cfe | Total online: 2
[2026-06-12 22:47:07] DISCONNECT | Player disconnected | ID: db94db9b-fd24-4f91-86ea-d52949295430 | Username: DESKTOP | Total online: 1
[2026-06-12 22:47:16] CONNECT | Player connected | ID: 2fdd8474-ed8f-4485-b9a5-f80c466e6ca7 | Username: Player_2fdd8474 | Total online: 2
[2026-06-12 22:47:32] DISCONNECT | Player disconnected | ID: a6138cfe-926b-47d7-9948-33191c3f8702 | Username: Zardari | Total online: 1
[2026-06-12 22:49:26] CONNECT | Player connected | ID: 49e65f07-b6ef-41c1-9881-2a4c140491d7 | Username: Player_49e65f07 | Total online: 2
[2026-06-12 22:50:18] DISCONNECT | Player disconnected | ID: 2fdd8474-ed8f-4485-b9a5-f80c466e6ca7 | Username: Land | Total online: 1
[2026-06-12 22:51:04] DISCONNECT | Player disconnected | ID: 49e65f07-b6ef-41c1-9881-2a4c140491d7 | Username: Zardari | Total online: 0
[2026-06-12 22:53:18] CONNECT | Player connected | ID: 44161fa5-7427-4243-b541-9304d92aaf2b | Username: Player_44161fa5 | Total online: 1
[2026-06-12 22:54:23] DISCONNECT | Player disconnected | ID: 44161fa5-7427-4243-b541-9304d92aaf2b | Username: DESKTOP | Total online: 0
[2026-06-12 22:55:21] CONNECT | Player connected | ID: e250e64a-fdf8-47d4-8888-0b64a9826c28 | Username: Player_e250e64a | Total online: 1
[2026-06-12 22:55:42] DISCONNECT | Player disconnected | ID: e250e64a-fdf8-47d4-8888-0b64a9826c28 | Username: DESKTOP | Total online: 0
[2026-06-12 22:56:09] CONNECT | Player connected | ID: 9863d2da-d784-4b02-ae80-b5e6c482e832 | Username: Player_9863d2da | Total online: 1
[2026-06-12 22:58:14] DISCONNECT | Player disconnected | ID: 9863d2da-d784-4b02-ae80-b5e6c482e832 | Username: DESKTOP | Total online: 0
